,prob
12777,0.022278264
12778,0.00603503
12779,0.009276031
12780,0.022006776
12781,0.027390902
12782,0.016958887
12783,0.164567214
12784,0.037775053
12785,0.044911861
12786,0.001687598
12787,0.04133408
12788,0.011733668
12789,0.009458198
12790,0.010043828
12791,0.032863021
12792,0.033550738
12793,0.003375972
12794,0.561193231
12795,0.059865749
12796,0.274749753
12797,0.131465603
12798,0.021130688
12799,0.193040742
12800,0.055215483
12801,0.049789532
12802,0.264951537
12803,0.003364984
12804,0.047267525
12805,0.010249406
12806,0.001854747
12807,0.067974294
12808,0.097524251
12809,0.02377056
12810,0.038188002
12811,0.011139949
12812,0.117484361
12813,0.014540405
12814,0.038034921
12815,0.006970456
12816,0.210258337
12817,0.254422361
12818,0.01498174
12819,0.022467386
12820,0.159252681
12821,0.010329673
12822,0.008816174
12823,0.02183811
12824,0.083323405
12825,0.019034142
12826,0.010901511
12827,0.093276748
12828,0.042185497
12829,0.028048923
12830,0.095303777
12831,0.00715898
12832,0.033261454
12833,0.018601355
12834,0.003247952
12835,0.009281106
12836,0.003566072
12837,0.003476011
12838,0.152041464
12839,0.03339309
12840,0.018514284
12841,0.069997903
12842,0.023446182
12843,0.03507014
12844,0.022392489
12845,0.438821608
12846,0.011394694
12847,0.014513074
12848,0.06984562
12849,0.030839727
12850,0.008338131
12851,0.145361934
12852,0.091523555
12853,0.117220498
12854,0.001908464
12855,0.167319962
12856,0.011814599
12857,0.01907842
12858,0.121643637
12859,0.075245511
12860,0.09825868
12861,0.115083197
12862,0.443195893
12863,0.227266907
12864,0.004051343
12865,0.002954748
12866,0.024521175
12867,0.073734161
12868,0.141721756
12869,0.010135365
12870,0.018049834
12871,0.003506806
12872,0.046682566
12873,0.023834268
12874,0.040746617
12875,0.011645675
12876,0.012120237
12877,0.012358223
12878,0.059911529
12879,0.004185452
12880,0.196180853
12881,0.040881078
12882,0.016314095
12883,0.053455524
12884,0.017973475
12885,0.025422784
12886,0.164258285
12887,0.148138692
12888,0.048712823
12889,0.000643149
12890,0.095012824
12891,0.084066768
12892,0.069144443
12893,0.044917873
12894,0.040131151
12895,0.080235729
12896,0.056588248
12897,0.044373925
12898,0.004699094
12899,0.041974551
12900,0.005913118
12901,0.041290647
12902,0.037700396
12903,0.002934347
12904,0.059128361
12905,0.00397933
12906,0.046159594
12907,0.016645763
12908,0.020811855
12909,0.094150477
12910,0.072676266
12911,0.024952138
12912,0.067953519
12913,0.058659062
12914,0.044978086
12915,0.142815349
12916,0.015930267
12917,0.127304056
12918,0.016174298
12919,0.086947665
12920,0.040546485
12921,0.065493246
12922,0.00176474
12923,0.002953903
12924,0.004027458
12925,0.025190624
12926,0.014882296
12927,0.08154074
12928,0.002020883
12929,0.003958376
12930,0.047924377
12931,0.016007097
12932,0.13878185
12933,0.202071238
12934,0.018300457
12935,0.00802874
12936,0.014636681
12937,0.135978031
12938,0.030905496
12939,0.015540131
12940,0.309502938
12941,0.02784715
12942,0.217285876
12943,0.076522154
12944,0.004917862
12945,0.075502219
12946,0.01773423
12947,0.014245107
12948,0.00392188
12949,0.011337172
12950,0.016087187
12951,0.01245906
12952,0.153254988
12953,0.017001013
12954,0.022059671
12955,0.213499316
12956,0.015599645
12957,0.054228218
12958,0.251983082
12959,0.115764517
12960,0.041448659
12961,0.157455759
12962,0.020288211
12963,0.004989707
12964,0.015164217
12965,0.048343707
12966,0.015612782
12967,0.077240038
12968,0.007076772
12969,0.001293231
12970,0.004793581
12971,0.006185491
12972,0.050174896
12973,0.039547858
12974,0.112546768
12975,0.068509938
12976,0.162049858
12977,0.007465032
12978,0.002067095
12979,0.006710657
12980,0.035002292
12981,0.021828616
12982,0.394226557
12983,0.01009938
12984,0.115877365
12985,0.021478079
12986,0.031022253
12987,0.048045555
12988,0.115867449
12989,0.022984286
12990,0.015663904
12991,0.006187595
12992,0.037515239
12993,0.057795717
12994,0.033423928
12995,0.439759175
12996,0.003346776
12997,0.072923591
12998,0.002598673
12999,0.018219127
13000,0.026774194
13001,0.003175848
13002,0.313582534
13003,0.107238989
13004,0.17645426
13005,0.006280816
13006,0.017375633
13007,0.118050834
13008,0.002292822
13009,0.054233156
13010,0.012579468
13011,0.051808925
13012,0.016937316
13013,0.04140221
13014,0.039146196
13015,0.157278821
13016,0.001180296
13017,0.003181147
13018,0.007502192
13019,0.01640766
13020,0.047123513
13021,0.005879925
13022,0.074676129
13023,0.071410867
13024,0.025235025
13025,0.155275888
13026,0.170346304
13027,0.037207389
13028,0.071308719
13029,0.004461225
13030,0.018481321
13031,0.232380399
13032,0.002392215
13033,0.003756566
13034,0.018972855
13035,0.03256291
13036,0.033955652
13037,0.083598272
13038,0.041181981
13039,0.020930023
13040,0.004063213
13041,0.005029875
13042,0.056512447
13043,0.002692414
13044,0.004024956
13045,0.001703474
13046,0.11608473
13047,0.25943065
13048,0.013158654
13049,0.001530665
13050,0.09046357
13051,0.017634682
13052,0.149145171
13053,0.002932111
13054,0.011294515
13055,0.037160745
13056,0.036191583
13057,0.125226275
13058,0.028410176
13059,0.096432415
13060,0.015126604
13061,0.031641334
13062,0.017856145
13063,0.009159481
13064,0.000636563
13065,0.018749203
13066,0.199606367
13067,0.071036224
13068,0.028206223
13069,0.127665644
13070,0.028095151
13071,0.005065907
13072,0.005550118
13073,0.067227948
13074,0.002640979
13075,0.00977615
13076,0.135281315
13077,0.09668728
13078,0.013546193
13079,0.027511266
13080,0.003124771
13081,0.00994609
13082,0.006679924
13083,0.01819664
13084,0.124596209
13085,0.002132257
13086,0.001283802
13087,0.008413262
13088,0.024970151
13089,0.002562148
13090,0.085972626
13091,0.060847615
13092,0.015999445
13093,0.043376815
13094,0.047442848
13095,0.072842543
13096,0.014031506
13097,0.024490646
13098,0.131486008
13099,0.042518924
13100,0.118511811
13101,0.040180175
13102,0.030156046
13103,0.01418497
13104,0.051590504
13105,0.055948713
13106,0.007568304
13107,0.035851842
13108,0.032135363
13109,0.005434028
13110,0.003718436
13111,0.068773483
13112,0.032094144
13113,0.004773608
13114,0.013875278
13115,0.002440513
13116,0.002976139
13117,0.073572005
13118,0.002206494
13119,0.270833987
13120,0.188005218
13121,0.013335579
13122,0.01992655
13123,0.017859298
13124,0.003386001
13125,0.019934221
13126,0.014916477
13127,0.002541507
13128,0.099023201
13129,0.065267013
13130,0.011973189
13131,0.008272255
13132,0.016965265
13133,0.012433926
13134,0.110556746
13135,0.070875024
13136,0.011141889
13137,0.047327592
13138,0.008344584
13139,0.005449045
13140,0.01025545
13141,0.129305046
13142,0.021928157
13143,0.029186627
13144,0.021818429
13145,0.018273044
13146,0.00103969
13147,0.024984083
13148,0.233501655
13149,0.025758423
13150,0.020537732
13151,0.077314436
13152,0.023758
13153,0.010916664
13154,0.117587906
13155,0.023425382
13156,0.009775476
13157,0.007750416
13158,0.024622909
13159,0.012515248
13160,0.029409132
13161,0.002655843
13162,0.006142697
13163,0.009647512
13164,0.02215345
13165,0.003919306
13166,0.074026202
13167,0.037528085
13168,0.008598715
13169,0.056743329
13170,0.059412908
13171,0.006425614
13172,0.046281944
13173,0.062853091
13174,0.039705652
13175,0.011943835
13176,0.032478508
13177,0.161628434
13178,0.00254563
13179,0.009783981
13180,0.018097306
13181,0.007127094
13182,0.300486531
13183,0.025916965
13184,0.085005817
13185,0.027251817
13186,0.106185802
13187,0.02628966
13188,0.062898419
13189,0.100576731
13190,0.052461911
13191,0.006006823
13192,0.076653977
13193,0.162612412
13194,0.011694743
13195,0.011061427
13196,0.016943241
13197,0.055649901
13198,0.013340565
13199,0.123985102
13200,0.050685677
13201,0.059594756
13202,0.184608287
13203,0.018913563
13204,0.032096405
13205,0.016134722
13206,0.006785589
13207,0.042282546
13208,0.00275244
13209,0.031312805
13210,0.108625865
13211,0.174423407
13212,0.02546124
13213,0.064463471
13214,0.021803485
13215,0.046332122
13216,0.032376632
13217,0.150568224
13218,0.068846585
13219,0.078499357
13220,0.037013593
13221,0.282695409
13222,0.016346349
13223,0.12776362
13224,0.013114301
13225,0.017091366
13226,0.006303198
13227,0.0507873
13228,0.056347075
13229,0.324435822
13230,0.039025862
13231,0.013705826
13232,0.196494044
13233,0.012663851
13234,0.091267973
13235,0.006722539
13236,0.010283143
13237,0.014378186
13238,0.015486093
13239,0.00606998
13240,0.049523598
13241,0.069916004
13242,0.006255508
13243,0.018321348
13244,0.024624608
13245,0.003176421
13246,0.059406617
13247,0.008287911
13248,0.003170343
13249,0.004065508
13250,0.05576161
13251,0.020201652
13252,0.014199807
13253,0.101772627
13254,0.014412843
13255,0.058691386
13256,0.021325566
13257,0.011859741
13258,0.027012036
13259,0.236778067
13260,0.116165677
13261,0.130036537
13262,0.00559835
13263,0.009047728
13264,0.031848435
13265,0.012820076
13266,0.00637064
13267,0.069023926
13268,0.027377323
13269,0.001640802
13270,0.025682539
13271,0.005631691
13272,0.358210016
13273,0.241855372
13274,0.06571756
13275,0.021335063
13276,0.010767567
13277,0.040503715
13278,0.03491551
13279,0.029523328
13280,0.006708878
13281,0.010716486
13282,0.011478858
13283,0.013850774
13284,0.016270434
13285,0.013773675
13286,0.059531029
13287,0.152629939
13288,0.018537967
13289,0.023150974
13290,0.243160493
13291,0.093994425
13292,0.00763916
13293,0.053218007
13294,0.100814518
13295,0.002588475
13296,0.009197107
13297,0.006395444
13298,0.005801488
13299,0.011048109
13300,0.004356523
13301,0.021061289
13302,0.025954211
13303,0.630131466
13304,0.089256559
13305,0.034958982
13306,0.031378748
13307,0.041175818
13308,0.062240595
13309,0.018469985
13310,0.130722969
13311,0.049321117
13312,0.000925977
13313,0.054047292
13314,0.008066827
13315,0.008211499
13316,0.407715489
13317,0.002434322
13318,0.008753479
13319,0.002011555
13320,0.108004393
13321,0.00627014
13322,0.054260872
13323,0.079929575
13324,0.074463614
13325,0.094758305
13326,0.025539525
13327,0.030515248
13328,0.008120261
13329,0.016827904
13330,0.028667294
13331,0.046224922
13332,0.021933461
13333,0.038406787
13334,0.005286918
13335,0.03748526
13336,0.054968409
13337,0.007046501
13338,0.137839031
13339,0.018017907
13340,0.023724037
13341,0.005046841
13342,0.004273423
13343,0.002522007
13344,0.028351242
13345,0.067729419
13346,0.011422155
13347,0.003068487
13348,0.017872609
13349,0.029844072
13350,0.009916201
13351,0.151001617
13352,0.012443188
13353,0.004571633
13354,0.042884411
13355,0.023618983
13356,0.05321339
13357,0.007198296
13358,0.058223993
13359,0.003565185
13360,0.012501194
13361,0.034868954
13362,0.023032233
13363,0.013737951
13364,0.13878702
13365,0.001795872
13366,0.465594096
13367,0.217582943
13368,0.061777404
13369,0.0849697
13370,0.022051477
13371,0.037900433
13372,0.044967996
13373,0.078954841
13374,0.133839071
13375,0.007242041
13376,0.051875378
13377,0.511048797
13378,0.010994477
13379,0.012342711
13380,0.007510058
13381,0.076894349
13382,0.04016901
13383,0.00154607
13384,0.173250669
13385,0.002085522
13386,0.017085541
13387,0.152980763
13388,0.016948478
13389,0.02554376
13390,0.034038449
13391,0.112388115
13392,0.098103505
13393,0.00836518
13394,0.012929202
13395,0.034991606
13396,0.069696962
13397,0.000910741
13398,0.001764529
13399,0.053408807
13400,0.076480761
13401,0.019905525
13402,0.177866219
13403,0.496396181
13404,0.015157912
13405,0.565061832
13406,0.005410911
13407,0.069879775
13408,0.217123765
13409,0.076999487
13410,0.062748408
13411,0.001166755
13412,0.022969488
13413,0.106502545
13414,0.154359424
13415,0.160763818
13416,0.00767362
13417,0.125532128
13418,0.010858426
13419,0.014707805
13420,0.035510278
13421,0.018866515
13422,0.236230086
13423,0.028074273
13424,0.026148253
13425,0.003282777
13426,0.040367511
13427,0.003835137
13428,0.114676732
13429,0.113910238
13430,0.059835612
13431,0.001011238
13432,0.025459087
13433,0.056096744
13434,0.151323396
13435,0.093041805
13436,0.013920125
13437,0.015546486
13438,0.084966174
13439,0.045131196
13440,0.047487277
13441,0.007579269
13442,0.036218916
13443,0.081890534
13444,0.014912635
13445,0.007488957
13446,0.133254243
13447,0.009815253
13448,0.050641165
13449,0.044740288
13450,0.006924532
13451,0.049913647
13452,0.067894444
13453,0.002745663
13454,0.00989269
13455,0.183828046
13456,0.042483482
13457,0.030078879
13458,0.04019519
13459,0.202764975
13460,0.017502466
13461,0.036087398
13462,0.214419075
13463,0.002551305
13464,0.102089613
13465,0.025852786
13466,0.164628336
13467,0.015711366
13468,0.002705976
13469,0.150355883
13470,0.01155669
13471,0.059249403
13472,0.383223012
13473,0.016173763
13474,0.017238653
13475,0.074629914
13476,0.00125375
13477,0.006642942
13478,0.076171973
13479,0.31593537
13480,0.050069343
13481,0.001245318
13482,0.199914302
13483,0.118627499
13484,0.012049897
13485,0.004521402
13486,0.006824737
13487,0.060634474
13488,0.031462087
13489,0.052784187
13490,0.01989996
13491,0.009876421
13492,0.132761013
13493,0.019011991
13494,0.010697257
13495,0.013147849
13496,0.062443122
13497,0.037597233
13498,0.012333041
13499,0.117883067
13500,0.060152096
13501,0.0576371
13502,0.207969661
13503,0.048452378
13504,0.270070517
13505,0.071145649
13506,0.051983079
13507,0.001257055
13508,0.245748559
13509,0.013229866
13510,0.008883828
13511,0.045944196
13512,0.004425973
13513,0.005086585
13514,0.171284486
13515,0.010327289
13516,0.036051062
13517,0.005035576
13518,0.179409431
13519,0.033533681
13520,0.017194557
13521,0.112681971
13522,0.012881559
13523,0.027694762
13524,0.019507043
13525,0.013513526
13526,0.019324301
13527,0.077134357
13528,0.003283148
13529,0.008817567
13530,0.101452067
13531,0.290929161
13532,0.011720519
13533,0.006962307
13534,0.022738533
13535,0.001585835
13536,0.020422454
13537,0.112901714
13538,0.00449009
13539,0.001027532
13540,0.028511724
13541,0.063447943
13542,0.007313356
13543,0.371704407
13544,0.005133191
13545,0.092956398
13546,0.016924508
13547,0.047492015
13548,0.094183264
13549,0.220835104
13550,0.033406806
13551,0.030928875
13552,0.037883826
13553,0.063214551
13554,0.016114417
13555,0.03193056
13556,0.035204317
13557,0.01347715
13558,0.013912074
13559,0.00958023
13560,0.068879614
13561,0.046285287
13562,0.095255982
13563,0.007802037
13564,0.035197395
13565,0.086885903
13566,0.045322824
13567,0.005732155
13568,0.130337816
13569,0.129415566
13570,0.894659425
13571,0.01342803
13572,0.082049766
13573,0.016921399
13574,0.130035283
13575,0.016602661
13576,0.002581971
13577,0.04182228
13578,0.349306957
13579,0.000943959
13580,0.095129582
13581,0.085294377
13582,0.013771429
13583,0.017396191
13584,0.041308012
13585,0.012393557
13586,0.053642576
13587,0.018375764
13588,0.04928658
13589,0.087881503
13590,0.005906373
13591,0.000822496
13592,0.042199122
13593,0.024324905
13594,0.00656202
13595,0.005494713
13596,0.067716355
13597,0.017167473
13598,0.004774567
13599,0.019401325
13600,0.002632484
13601,0.378120171
13602,0.006936121
13603,0.218135369
13604,0.045802292
13605,0.003666212
13606,0.09878385
13607,0.007183939
13608,0.032923981
13609,0.006435956
13610,0.109293631
13611,0.007608031
13612,0.028485876
13613,0.090312344
13614,0.036702366
13615,0.069660236
13616,0.016353097
13617,0.393349234
13618,0.003214089
13619,0.014640023
13620,0.007938752
13621,0.003376017
13622,0.081592997
13623,0.051477047
13624,0.014275442
13625,0.004128063
13626,0.016059349
13627,0.058611366
13628,0.011435706
13629,0.028968828
13630,0.452090627
13631,0.007285779
13632,0.013603893
13633,0.010611551
13634,0.047443764
13635,0.009344033
13636,0.005900609
13637,0.017045423
13638,0.021569927
13639,0.135767337
13640,0.001853435
13641,0.011608861
13642,0.129256378
13643,0.048097798
13644,0.011978
13645,0.002561235
13646,0.00537963
13647,0.136132064
13648,0.00639543
13649,0.015305111
13650,0.014788816
13651,0.033718959
13652,0.130414224
13653,0.012013847
13654,0.072939117
13655,0.007573523
13656,0.050099987
13657,0.135330026
13658,0.027134938
13659,0.0051716
13660,0.038897154
13661,0.002165793
13662,0.075706883
13663,0.009135419
13664,0.170840332
13665,0.070483634
13666,0.035041693
13667,0.012854191
13668,0.205187845
13669,0.144156132
13670,0.398006495
13671,0.100253167
13672,0.020772115
13673,0.010343167
13674,0.013199198
13675,0.035852335
13676,0.059127519
13677,0.164667898
13678,0.009455135
13679,0.03985988
13680,0.008480566
13681,0.02773708
13682,0.011967131
13683,0.048435409
13684,0.01695195
13685,0.038572496
13686,0.025732117
13687,0.002859986
13688,0.018367147
13689,0.098422593
13690,0.027848542
13691,0.004544406
13692,0.021486247
13693,0.011259327
13694,0.458341807
13695,0.00218118
13696,0.069553369
13697,0.027528924
13698,0.062201199
13699,0.042006176
13700,0.009420307
13701,0.034016559
13702,0.034721021
13703,0.012635499
13704,0.036490235
13705,0.107465044
13706,0.114709538
13707,0.285073909
13708,0.024323405
13709,0.025305007
13710,0.069221054
13711,0.012410071
13712,0.113340145
13713,0.02166047
13714,0.003762563
13715,0.196071414
13716,0.010341553
13717,0.008269883
13718,0.008979617
13719,0.015501297
13720,0.014035905
13721,0.014946146
13722,0.056795439
13723,0.099387855
13724,0.022219795
13725,0.19261086
13726,0.084906815
13727,0.063583331
13728,0.051185632
13729,0.014978597
13730,0.031838239
13731,0.02046517
13732,0.038007925
13733,0.023135585
13734,0.120421758
13735,0.005365289
13736,0.005461309
13737,0.077073367
13738,0.035706749
13739,0.079194253
13740,0.311677332
13741,0.207721534
13742,0.132913713
13743,0.022771179
13744,0.046231607
13745,0.005764721
13746,0.132633395
13747,0.01858601
13748,0.121530187
13749,0.068088242
13750,0.024855548
13751,0.016875951
13752,0.021760266
13753,0.011856108
13754,0.006926164
13755,0.026892914
13756,0.008742973
13757,0.002556385
13758,0.164687417
13759,0.006010566
13760,0.018889555
13761,0.155377098
13762,0.022639778
13763,0.026758716
13764,0.08597658
13765,0.004454988
13766,0.007981928
13767,0.024908704
13768,0.029287549
13769,0.027100675
13770,0.006320657
13771,0.007725608
13772,0.004271846
13773,0.059540335
13774,0.005174222
13775,0.00140407
13776,0.362557263
13777,0.02705969
13778,0.000936252
13779,0.002195664
13780,0.01478422
13781,0.070157318
13782,0.01071952
13783,0.015473783
13784,0.025566444
13785,0.139344111
13786,0.126719266
13787,0.002129427
13788,0.022225982
13789,0.02775534
13790,0.125323969
13791,0.44590789
13792,0.002710713
13793,0.089154031
13794,0.013806481
13795,0.170991449
13796,0.030559043
13797,0.102299415
13798,0.032898924
13799,0.109027779
13800,0.070942815
13801,0.157382094
13802,0.01294035
13803,0.062797007
13804,0.004127114
13805,0.004674283
13806,0.015296317
13807,0.001179134
13808,0.070432869
13809,0.015538465
13810,0.195107457
13811,0.019940735
13812,0.040207279
13813,0.024585574
13814,0.066917259
13815,0.016085589
13816,0.0614757
13817,0.037237671
13818,0.010256388
13819,0.05053354
13820,0.026517708
13821,0.028217139
13822,0.081854464
13823,0.020129352
13824,0.004509946
13825,0.005350469
13826,0.005672764
13827,0.078559979
13828,0.009822132
13829,0.00434526
13830,0.002824667
13831,0.071934384
13832,0.128630503
13833,0.011431121
13834,0.00812491
13835,0.066809484
13836,0.002553153
13837,0.022234855
13838,0.005539882
13839,0.02554138
13840,0.351811433
13841,0.1401995
13842,0.078608809
13843,0.029146984
13844,0.010135606
13845,0.029562285
13846,0.109464563
13847,0.017247017
13848,0.110928067
13849,0.049906839
13850,0.00355833
13851,0.004038374
13852,0.000538003
13853,0.039364778
13854,0.005550114
13855,0.030802542
13856,0.094401553
13857,0.034197076
13858,0.266260962
13859,0.014108046
13860,0.012826424
13861,0.035219757
13862,0.078428371
13863,0.004078891
13864,0.011768995
13865,0.164434808
13866,0.039123044
13867,0.032824406
13868,0.013107113
13869,0.000537764
13870,0.071647523
13871,0.056860774
13872,0.029066136
13873,0.068768181
13874,0.044098737
13875,0.027525793
13876,0.014191706
13877,0.006519674
13878,0.031672477
13879,0.041149155
13880,0.089694444
13881,0.005368534
13882,0.003276759
13883,0.215696054
13884,0.014066696
13885,0.078865336
13886,0.009642474
13887,0.003039056
13888,0.127629996
13889,0.007829793
13890,0.001194488
13891,0.076362435
13892,0.061331686
13893,0.528154376
13894,0.020932904
13895,0.023230567
13896,0.126841012
13897,0.151405515
13898,0.036668866
13899,0.031962816
13900,0.10479113
13901,0.31248173
13902,0.002751158
13903,0.252813477
13904,0.169830166
13905,0.096954449
13906,0.074612776
13907,0.313876244
13908,0.02329572
13909,0.016392133
13910,0.156802104
13911,0.087209608
13912,0.086288444
13913,0.01129496
13914,0.00273003
13915,0.297318607
13916,0.021671173
13917,0.044798306
13918,0.030675756
13919,0.099526542
13920,0.131481317
13921,0.00363754
13922,0.025057132
13923,0.129799227
13924,0.03484289
13925,0.003265621
13926,0.08503971
13927,0.015463836
13928,0.056707832
13929,0.171006581
13930,0.014277779
13931,0.006684748
13932,0.09870413
13933,0.003905838
13934,0.172633405
13935,0.043555635
13936,0.020018722
13937,0.043868652
13938,0.009376268
13939,0.003167005
13940,0.006574786
13941,0.19445855
13942,0.005388042
13943,0.073804916
13944,0.028546004
13945,0.152701785
13946,0.16921668
13947,0.287043555
13948,0.010817417
13949,0.009751311
13950,0.01665659
13951,0.024194511
13952,0.014053497
13953,0.099948085
13954,0.187474083
13955,0.034453379
13956,0.037097069
13957,0.034494861
13958,0.010598799
13959,0.09118027
13960,0.016483186
13961,0.12872892
13962,0.245877045
13963,0.057688516
13964,0.025429223
13965,0.049082376
13966,0.008017286
13967,0.030929486
13968,0.016341681
13969,0.012255265
13970,0.049255296
13971,0.003734037
13972,0.005662269
13973,0.004051383
13974,0.007332732
13975,0.003024388
13976,0.072397728
13977,0.002266698
13978,0.022758977
13979,0.186214357
13980,0.028834876
13981,0.010084904
13982,0.69295561
13983,0.005634741
13984,0.011430461
13985,0.018259495
13986,0.076902454
13987,0.17309629
13988,0.003855705
13989,0.003127383
13990,0.00624167
13991,0.002313556
13992,0.006611638
13993,0.001176575
13994,0.074620213
13995,0.068160986
13996,0.002195257
13997,0.236533628
13998,0.084515853
13999,0.016541601
14000,0.03771095
14001,0.057567883
14002,0.008797581
14003,0.030371086
14004,0.012102477
14005,0.038426089
14006,0.026358041
14007,0.238954282
14008,0.048313877
14009,0.083468373
14010,0.004177796
14011,0.010952148
14012,0.025059548
14013,0.067888843
14014,0.065517857
14015,0.028644853
14016,0.010542719
14017,0.188989047
14018,0.003212916
14019,0.149609646
14020,0.004877704
14021,0.005964715
14022,0.023354324
14023,0.018270878
14024,0.053846811
14025,0.35630135
14026,0.018056835
14027,0.03572457
14028,0.002992331
14029,0.020867551
14030,0.005516529
14031,0.005792481
14032,0.006697355
14033,0.005405256
14034,0.026580518
14035,0.023499621
14036,0.050459854
14037,0.010349392
14038,0.004099217
14039,0.044326315
14040,0.004924397
14041,0.019202262
14042,0.005685528
14043,0.039085043
14044,0.105610128
14045,0.029220597
14046,0.010479728
14047,0.004800718
14048,0.245543178
14049,0.049292711
14050,0.171440409
14051,0.00518532
14052,0.017183157
14053,0.003414985
14054,0.215867865
14055,0.014220916
14056,0.016801091
14057,0.002332998
14058,0.029818396
14059,0.053404827
14060,0.098712816
14061,0.005856778
14062,0.008914557
14063,0.042748325
14064,0.012434322
14065,0.074488265
14066,0.016412641
14067,0.006289831
14068,0.08243926
14069,0.013169838
14070,0.070186965
14071,0.046887976
14072,0.030857352
14073,0.011198362
14074,0.003818373
14075,0.097646546
14076,0.007028221
14077,0.062195214
14078,0.155023257
14079,0.004761614
14080,0.028516325
14081,0.038970734
14082,0.002432448
14083,0.047028405
14084,0.00149035
14085,0.074372145
14086,0.422891586
14087,0.085919122
14088,0.069639337
14089,0.015980659
14090,0.027703509
14091,0.08606029
14092,0.019273142
14093,0.103679295
14094,0.099670442
14095,0.023748518
14096,0.027773673
14097,0.051724204
14098,0.406709284
14099,0.31071655
14100,0.028430294
14101,0.027045502
14102,0.010098007
14103,0.039813326
14104,0.043797439
14105,0.526150251
14106,0.006818995
14107,0.030594479
14108,0.02178653
14109,0.014897185
14110,0.030503693
14111,0.023095533
14112,0.051398814
14113,0.001463795
14114,0.043139701
14115,0.00272225
14116,0.005268338
14117,0.032025877
14118,0.006998447
14119,0.105106615
14120,0.006844231
14121,0.002327539
14122,0.060134694
14123,0.00416166
14124,0.010297931
14125,0.03865508
14126,0.086393333
14127,0.029313164
14128,0.002901522
14129,0.05403037
14130,0.010726453
14131,0.015806693
14132,0.05327272
14133,0.063125049
14134,0.074045719
14135,0.012424456
14136,0.075181528
14137,0.105128808
14138,0.396068715
14139,0.00460783
14140,0.002898747
14141,0.007938697
14142,0.035816798
14143,0.02679583
14144,0.013728513
14145,0.004248114
14146,0.005005606
14147,0.006287014
14148,0.024556003
14149,0.081629644
14150,0.044561093
14151,0.038106023
14152,0.107115221
14153,0.060139367
14154,0.058893528
14155,0.002469857
14156,0.101492773
14157,0.005759204
14158,0.008438574
14159,0.042144293
14160,0.013259859
14161,0.033010831
14162,0.027521138
14163,0.054558076
14164,0.015325016
14165,0.163346664
14166,0.115609966
14167,0.016188543
14168,0.024504333
14169,0.006216451
14170,0.031649081
14171,0.001421873
14172,0.04428919
14173,0.010629607
14174,0.120324247
14175,0.002986796
14176,0.063608424
14177,0.020695286
14178,0.062762807
14179,0.007785832
14180,0.123987147
14181,0.325288194
14182,0.010114028
14183,0.07112372
14184,0.003834137
14185,0.034967512
14186,0.015742718
14187,0.004083576
14188,0.026445708
14189,0.010329389
14190,0.007766885
14191,0.009982646
14192,0.004188861
14193,0.00661773
14194,0.101054468
14195,0.01483287
14196,0.026671574
14197,0.076867651
14198,0.007461881
14199,0.001846374
14200,0.060686119
14201,0.012601093
14202,0.00833847
14203,0.003676013
14204,0.018785568
14205,0.084882551
14206,0.079055249
14207,0.043831615
14208,0.072059792
14209,0.000982191
14210,0.021282046
14211,0.021802624
14212,0.003425651
14213,0.084371373
14214,0.023140068
14215,0.023303008
14216,0.000722299
14217,0.017871001
14218,0.154777549
14219,0.018186488
14220,0.069593363
14221,0.008979418
14222,0.028233794
14223,0.007729755
14224,0.005559058
14225,0.006947902
14226,0.004686102
14227,0.012013758
14228,0.024630166
14229,0.009698537
14230,0.219149237
14231,0.003255515
14232,0.039628429
14233,0.042409807
14234,0.047814238
14235,0.058935047
14236,0.017691319
14237,0.017990918
14238,0.065309287
14239,0.0070403
14240,0.098643807
14241,0.01550574
14242,0.005152912
14243,0.00256721
14244,0.002069239
14245,0.03103325
14246,0.212916816
14247,0.069582598
14248,0.001878831
14249,0.01898335
14250,0.049021182
14251,0.005177906
14252,0.006272427
14253,0.005472174
14254,0.061031733
14255,0.001609372
14256,0.001015216
14257,0.015906108
14258,0.007977348
14259,0.005677757
14260,0.002620018
14261,0.098248198
14262,0.005555852
14263,0.641355248
14264,0.00709953
14265,0.019761329
14266,0.000709326
14267,0.020855764
14268,0.097270219
14269,0.021343659
14270,0.003935273
14271,0.046643112
14272,0.003059517
14273,0.002004252
14274,0.076351746
14275,0.02720458
14276,0.002265313
14277,0.010600313
14278,0.022204569
14279,0.001721561
14280,0.010010592
14281,0.003586639
14282,0.106618871
14283,0.002339941
14284,0.005723707
14285,0.007112001
14286,0.012702238
14287,0.048421527
14288,0.152514914
14289,0.002750769
14290,0.015855592
14291,0.005053191
14292,0.008122707
14293,0.000910576
14294,0.005221966
14295,0.031532444
14296,0.009912783
14297,0.004097007
14298,0.015732958
14299,0.286771717
14300,0.060940554
14301,0.00260564
14302,0.042588653
14303,0.015313754
14304,0.03165292
14305,0.007655954
14306,0.065050435
14307,0.047200284
14308,0.002243457
14309,0.03437295
14310,0.011466019
14311,0.00201751
14312,0.025447013
14313,0.02317431
14314,0.007720673
14315,0.009749037
14316,0.006197282
14317,0.003361008
14318,0.012818728
14319,0.014561678
14320,0.038851573
14321,0.117044608
14322,0.00198217
14323,0.003126898
14324,0.006672805
14325,0.115543142
14326,0.002908847
14327,0.005712229
14328,0.234231902
14329,0.034620728
14330,0.082794699
14331,0.087385366
